"","gross","duration","budget","imdb_score","dominantGenre","director_facebook_likes","cast_total_facebook_likes","facenumber_in_poster","movie_facebook_likes","actor_fb_likes"
"1874",20246959,103,1.4e+07,4.9,"Romance",44,3299,2,1000,953
"1875",12610731,85,1.1e+07,4.4,"Action",52,3050,1,0,1000
"1876",11204499,112,1.4e+07,7,"Thriller",0,13528,0,0,12000
"1877",10397365,86,1.4e+07,5.4,"Romance",70,2165,5,613,878
"1878",9402410,86,1.4e+07,5.4,"Adventure",90,3715,1,0,962
"1879",5459824,137,2.6e+07,7.6,"Romance",143,15337,0,5000,14000
"1880",5108820,90,2.4e+07,5.9,"Thriller",49,12776,5,853,12000
"1881",4291965,98,1.4e+07,6.7,"Biography",176,678,3,447,543
"1882",3100650,84,1.4e+07,3.9,"Romance",12,417,4,231,159
"1883",3958500,150,8200000,6.8,"Htory",608,390,0,0,149
"1884",274299,132,1.03e+08,7.3,"Biography",333,1429,2,0,380
"1885",183088,115,1.5e+07,7,"Comedy",168,2243,0,702,697
"1886",46495,186,1.4e+07,6.5,"Comedy",50,14638,1,0,13000
"1887",1752214,90,1.4e+07,7.7,"Comedy",0,4377,0,14000,1000
"1888",83025853,134,1.4e+07,7.7,"Drama",0,39789,0,13000,15000
"1889",15854988,107,13500000,7.4,"Romance",162,2447,2,0,2000
"1890",12282677,99,1.4e+07,5.1,"Comedy",38,4702,4,0,3000
"1891",7060876,124,13500000,7.4,"Thriller",133,14726,1,0,14000
"1892",14989761,110,1.5e+07,7.2,"Crime",454,4757,7,52000,2000
"1893",5501940,178,13500000,8.3,"Htory",101,2334,0,14000,918
"1894",2086345,125,1e+07,8.1,"Biography",448,529,1,0,273
"1895",163591,100,13400000,3.6,"Comedy",26,2895,5,502,898
"1896",73000942,115,1.3e+07,1.6,"Documentary",209,714,1,62000,569
"1897",106952327,108,1.3e+07,8,"Thriller",0,38072,1,106000,20000
"1898",91038276,112,1.3e+07,6.1,"Comedy",49,1307,0,0,656
"1899",61693523,109,1.3e+07,6.8,"Drama",36,7833,0,16000,3000
"1900",46729374,83,1.3e+07,5.5,"Mystery",8,6454,2,0,3000
"1901",44134898,102,1.3e+07,7.3,"Drama",51,20330,3,33000,13000
"1902",48637684,100,12500000,6.1,"Romance",38,2800,4,0,833
"1903",28972187,92,1.3e+07,5.9,"Comedy",13,12687,1,1000,11000
"1904",54257433,86,1.7e+07,6.8,"Horror",174,971,0,0,619
"1905",23947,120,1.3e+07,7.7,"Sci-Fi",19,12755,0,15000,8000
"1906",60008303,89,1.3e+07,4.9,"Adventure",13,2241,1,0,571
"1907",49121934,117,1.3e+07,6.1,"Comedy",17,6554,9,0,1000
"1908",52543632,84,13200000,5.6,"Thriller",12,2297,2,0,1000
"1909",25592632,126,1.8e+07,7.2,"Horror",0,5371,0,20000,2000
"1910",25440971,108,1.5e+07,7.7,"Sci-Fi",232,430,0,109000,149
"1911",22235901,90,6e+06,6.1,"Romance",7,2815,2,593,939
"1912",38916903,91,1.3e+07,5.8,"Sci-Fi",13,1921,0,0,803
"1913",16929123,135,1.4e+07,6.5,"Romance",134,6214,2,0,4000
"1914",13753931,141,1.9e+07,7.9,"War",16000,751,0,5000,378
"1915",10996440,104,1.3e+07,6.3,"Action",35,27806,0,862,24000
"1916",14677654,118,1.3e+07,8.3,"Action",412,2499,0,72000,805
"1917",5002310,84,1.3e+07,5.6,"Adventure",2,18864,0,0,15000
"1918",4919896,93,1.3e+07,6.1,"Crime",16,1775,1,618,567
"1919",25675765,93,1.3e+07,5.9,"Comedy",24,2730,0,11000,552
"1920",4857376,120,1.3e+07,7.3,"Drama",107,13208,0,0,12000
"1921",3169424,112,1.3e+07,6.8,"Drama",37,2417,1,689,748
"1922",18004225,107,1.3e+07,5.7,"Drama",80,3004,2,5000,2000
"1923",3058380,112,1e+08,7.3,"Drama",83,2389,1,186,2000
"1924",3074838,96,1.1e+07,6.3,"Thriller",460,14372,2,0,14000
"1925",1172769,125,1.3e+07,7.1,"Crime",0,37606,2,0,22000
"1926",17738570,102,1.3e+07,8,"Crime",139,13631,2,131000,8000
"1927",1150403,118,1.3e+07,7.1,"Biography",41,3474,4,0,2000
"1928",403932,115,2e+07,6.5,"Western",187,17104,4,141,14000
"1929",1712111,91,8495000,4.5,"Thriller",83,7875,0,0,3000
"1930",1024175,88,1.3e+07,6.6,"Comedy",115,2011,6,18000,1000
"1931",301305,127,1.3e+07,4.3,"Drama",11000,796,0,0,306
"1932",51872378,94,1.3e+07,6.7,"Thriller",122,2812,0,23000,873
"1933",31662,115,12620000,6.8,"Crime",32,14133,1,139,14000
"1934",28399192,90,1.3e+07,5.4,"Adventure",0,1483,0,332,477
"1935",2035566,102,1.3e+07,6.6,"Crime",43,931,0,11000,170
"1936",21078145,117,12500000,7.3,"Drama",18000,20456,0,0,18000
"1937",14060950,109,12500000,6.9,"Drama",97,14347,1,0,13000
"1938",214966,109,1.3e+07,6.1,"Horror",187,1813,0,0,818
"1939",11956207,101,1.6e+07,5.1,"Horror",10,3142,2,0,1000
"1940",5949693,106,1.2e+07,7.4,"Comedy",44,34351,1,19000,33000
"1941",9030581,94,12500000,7.8,"Drama",39,156,0,38000,77
"1942",4157491,140,12800000,8,"Crime",3000,2894,0,0,963
"1943",4360548,90,1.5e+07,6.4,"Romance",34,2661,7,0,966
"1944",26589953,105,10500000,6.7,"Action",20,26233,1,44000,22000
"1945",1039869,108,1.5e+07,6.2,"Drama",60,18739,5,0,18000
"1946",1110186,148,12800000,8.1,"Action",16,1730,2,0,717
"1947",1089445,118,12500000,7,"Family",50,4270,0,0,968
"1948",71442,80,9600000,7.9,"Family",2,6829,0,0,6000
"1949",91547205,122,1.2e+07,6.6,"Comedy",167,5165,8,0,997
"1950",75074950,102,1.2e+07,6.3,"Drama",167,2754,0,770,656
"1951",70011073,110,1.2e+07,6.5,"Action",16,146,0,15000,93
"1952",65269010,104,1.2e+07,6.5,"Romance",98,21380,0,0,17000
"1953",38087366,102,1.2e+07,6.6,"Adventure",22,4065,2,0,1000
"1954",64572496,89,1.2e+07,7.1,"Thriller",128,2054,0,32000,963
"1955",37188667,93,1.2e+07,3.3,"Drama",33,1531,1,0,1000
"1956",54724272,93,1.2e+07,6.7,"Drama",166,2043,0,29000,971
"1957",31597131,96,1.2e+07,6.8,"Drama",132,52138,0,0,49000
"1958",31691811,89,1.2e+07,6,"Sci-Fi",66,140268,0,0,137000
"1959",31397498,92,1.2e+07,5.4,"Horror",0,18765,1,0,17000
"1960",31179516,97,1.2e+07,4.3,"Comedy",4,5006,5,243,1000
"1961",31155435,93,1.2e+07,6.2,"Comedy",58,6105,2,0,995
"1962",25776062,123,1.2e+07,7.4,"Romance",278,7072,0,0,4000
"1963",25240988,93,1.2e+07,5.9,"Music",4,52,0,0,28
"1964",124868837,133,1.2e+07,7.8,"Drama",131,10565,0,93000,8000
"1965",25277561,102,1.2e+07,6.5,"Romance",0,5592,10,0,3000
"1966",37707719,98,1.2e+07,7.6,"Biography",350,2376,2,37000,1000
"1967",18761993,118,9e+06,6.9,"Comedy",57,2944,1,549,975
"1968",18595716,104,1.2e+07,5.3,"Romance",20,3963,3,0,836
"1969",31990064,109,1.2e+07,6.4,"Mystery",14,2753,2,0,733
"1970",17613460,115,1.2e+07,7.8,"Adventure",729,3798,0,28000,1000
"1971",17292381,91,1.2e+07,5.3,"Crime",25,4551,0,371,833
"1972",16300302,94,1.2e+07,6.3,"Drama",655,10575,1,0,9000
"1973",27829874,93,1.2e+07,7,"Adventure",83,28767,1,0,26000
"1974",10198766,93,1.2e+07,5.4,"Comedy",32,2393,3,507,529
"1975",15294553,123,1.2e+07,7.8,"Comedy",628,1595,1,105000,565
"1976",11041228,119,1e+08,7.6,"Romance",611,1244,3,0,755
"1977",7918283,107,1.2e+07,6.6,"Thriller",27,2440,1,0,664
"1978",22331028,106,1.2e+07,6.4,"Sci-Fi",16,1819,0,0,452
"1979",8134217,109,1.2e+07,7,"Music",67,1141,3,0,436
"1980",6982680,81,1e+07,5.7,"Crime",25,3848,0,262,931
"1981",5542025,86,1.2e+07,6.3,"Comedy",378,3535,0,650,957
"1982",6754898,122,1.2e+07,6.2,"Drama",708,1291,0,0,433
"1983",4922166,90,1.2e+07,2.1,"Musical",7,1445,2,0,525
"1984",4717455,113,1.2e+07,5.3,"Thriller",319,1171,0,656,1000
"1985",3148482,110,1.2e+07,7.1,"Drama",115,1540,0,0,812
"1986",2326407,109,1.2e+07,7,"Drama",40,7166,5,305,5000
"1987",3950294,97,1.2e+07,7,"Comedy",20,22577,5,0,21000
"1988",2835886,172,9200000,7.7,"Drama",667,456,2,29000,211
"1989",1779284,104,1.2e+07,7.1,"Biography",0,1292,4,677,1000
"1990",1702277,99,1.2e+07,6.8,"Drama",0,5074,4,27000,3000
"1991",261481,129,1.2e+07,7.5,"Drama",0,2378,0,0,878
"1992",1506998,91,1.2e+07,6.3,"Crime",60,141,4,314,60
"1993",860002,100,1.2e+07,7.3,"Drama",19,1579,0,0,706
"1994",548934,111,1.2e+07,6.8,"Mystery",277,1554,2,0,845
"1995",447750,114,1e+07,7.2,"Crime",0,2126,0,0,865
"1996",333976,86,1.2e+07,6.4,"Crime",94,1373,0,423,693
"1997",303439,90,8e+06,6.4,"Mystery",26,2073,2,1000,797
"1998",214202,120,1.2e+07,7.5,"Comedy",7,1952,0,0,662
"1999",195888,134,2.5e+09,7.1,"Drama",45,11,0,607,9
"2000",119922,132,1.2e+07,7.7,"War",14,91,0,0,52
"2001",17149,113,2e+07,5.6,"War",212,708,9,0,567
"2002",14616,111,1.2e+07,7.5,"Adventure",0,2059,1,26000,1000
"2003",91443253,99,1.2e+07,5.8,"Biography",130,663,1.45812090313183,23000,399
"2004",30093107,104,6e+06,8.3,"Romance",0,39175,6,27000,26000
"2005",35537564,109,11500000,6,"Comedy",11,24063,1,11000,22000
"2006",90556401,112,1.1e+07,4.5,"Romance",197,3507,1,0,755
"2007",93571803,116,2.5e+07,7.9,"Drama",737,23811,2,36000,23000
"2008",50461335,107,1.1e+07,6.8,"Fantasy",15,20466,3,15000,17000
"2009",46563158,81,1.3e+07,7.1,"Crime",541,2562,0,0,991
"2010",41227069,101,1.1e+07,7.4,"Romance",163,2436,1,19000,683
"2011",27669413,92,1.1e+07,6,"Horror",52,3101,0,0,723
"2012",37766350,110,1.1e+07,7.3,"Drama",107,3376,5,0,664
"2013",23978402,86,1.1e+07,4.6,"Animation",5,3850,1,365,584
"2014",38317535,111,1.1e+07,7.5,"Romance",34,995,1,36000,838
"2015",13903262,89,1.1e+07,6.3,"Comedy",2,4291,0,0,799
"2016",13592872,84,1.1e+07,5.1,"Comedy",71,10982,1,671,8000
"2017",18381787,98,1.1e+07,6.8,"Drama",0,1114,4,13000,358
"2018",13558739,95,1.1e+07,5.3,"Action",5,2729,0,449,1000
"2019",13103828,100,1.1e+07,7.3,"Thriller",0,12237,0,5000,11000
"2020",33305037,109,1.1e+07,7.3,"Drama",64,17866,2,34000,16000
"2021",10214647,118,1.1e+07,7.1,"Biography",386,17490,0,0,14000
"2022",4814244,86,1.1e+07,5.3,"Comedy",4,2415,4,405,960
"2023",4068087,125,1.7e+07,7.7,"Drama",10,1281,1,0,866
"2024",3753806,125,1.1e+07,7.7,"Drama",608,3133,1,0,979
"2025",3034181,94,1.1e+07,5.4,"Comedy",18,1559,3,550,658
"2026",13214255,104,1.1e+07,7.4,"Drama",1000,4082,1,26000,3000
"2027",16017403,95,5e+06,6.2,"Drama",596,3300,2,0,1000
"2028",352786,104,1.1e+07,6.8,"Music",238,150,0,0,60
"2029",56729973,95,10800000,5.8,"Horror",43,5286,0,0,3000
"2030",399879,118,1.5e+07,6.4,"Drama",10,378,2,302,172
"2031",3275443,193,7e+08,6,"Drama",160,10822,2,659,8000
"2032",23838,98,7e+06,5.5,"Sci-Fi",7,2271,0,0,805
"2033",22160085,103,10600000,5.4,"Horror",57,1228,0,1000,541
"2034",11043445,97,1e+07,6.5,"Comedy",21,20312,0,1000,17000
"2035",1066555,111,1.1e+07,5.8,"Htory",58,1526,0,411,482
"2036",5669081,145,10818775,6.6,"Htory",0,1807,1,0,639
"2037",80150343,121,1e+07,6.2,"Action",163,3189,0,0,723
"2038",68353550,98,1e+07,5.9,"Comedy",235,5270,1,0,4000
"2039",78845130,109,1e+07,6.1,"Action",65,2480,1,0,798
"2040",63270259,96,1e+07,5.9,"Mystery",163,3492,0,0,723
"2041",55865715,101,1e+07,5.5,"Mystery",13,2013,0,0,494
"2042",63231524,107,6e+06,5,"Comedy",0,5264,4,676,1000
"2043",110175871,98,1e+07,5.9,"Mystery",70,7461,0,4000,4000
"2044",37470017,90,1e+07,6.1,"Mystery",108,1982,0,0,1000
"2045",46377022,124,1e+07,7.3,"Comedy",108,1898,3,48000,1000
"2046",36696761,82,2.3e+07,6.5,"Sci-Fi",6,2197,0,227,759
"2047",35794166,97,1e+07,6,"Horror",19,4687,0,20000,4000
"2048",33583175,80,1e+07,6.3,"Thriller",66,5628,0,16000,2000
"2049",32983713,85,2e+07,5.8,"Drama",7,3712,0,981,723
"2050",52200504,97,1e+07,6.1,"Horror",482,2426,0,29000,852
"2051",31487293,90,9e+06,6.7,"Comedy",6,2807,2,0,904
"2052",30306281,98,1e+07,5.6,"Comedy",7,1917,2,744,931
"2053",28563926,85,8500000,5,"Thriller",21,3819,0,720,931
"2054",28435406,103,1.2e+07,5.5,"Comedy",27,4441,2,0,1000
"2055",27736779,97,1e+07,5.2,"Mystery",11,2403,0,13000,1000
"2056",24397469,116,1.7e+07,5.7,"Music",70,5804,7,0,1000
"2057",20384136,96,1e+07,4.7,"Horror",9,2402,1,0,690
"2058",25464480,98,1e+07,5.9,"Sci-Fi",58,15251,0,15000,14000
"2059",20338609,105,1e+07,6.8,"Music",500,12946,8,683,11000
"2060",21371425,97,1e+07,4.4,"Thriller",25,3679,0,13000,929
"2061",33071558,122,1e+07,6.6,"Family",108,583,6,21000,220
"2062",17655201,101,1e+07,6.7,"Family",22,3317,1,851,918
"2063",16247775,100,2.5e+07,5.5,"Comedy",15,4789,3,767,1000
"2064",16033556,81,1e+07,6.2,"Comedy",176,361,1,0,176
"2065",15417771,84,12600000,6.1,"Horror",36,3416,1,0,2000
"2066",21589307,130,1e+07,7.4,"Drama",337,13960,1,27000,11000
"2067",20339754,84,1e+07,5.9,"Romance",134,2737,2,441,655
"2068",28873374,106,1e+07,4.1,"Documentary",293,2787,11,0,773
"2069",13684949,76,3e+06,5.9,"Adventure",14,3752,0,227,1000
"2070",14597405,99,6400000,7,"Biography",64,17204,1,17000,13000
"2071",12570442,96,1e+07,6.8,"Comedy",47,4053,0,808,3000
"2072",43771291,108,5e+06,7.1,"Thriller",0,3215,1,15000,1000
"2073",11703287,108,1e+07,7,"Adventure",2,1058,3,1000,772
"2074",11560259,87,2.2e+07,5.8,"Romance",13,22485,1,0,15000
"2075",14479776,106,1e+07,7,"Drama",13000,12418,3,20000,11000
"2076",8070311,89,1e+07,5.3,"Comedy",18,13626,9,0,7000
"2077",8460995,95,1e+07,5.5,"Action",434,2618,3,0,1000
"2078",8111360,97,1e+07,7.4,"Crime",350,1334,1,0,460
"2079",8828771,94,6e+06,4.3,"Comedy",0,41059,10,25000,20000
"2080",7563670,95,1e+07,5.2,"Comedy",4,3651,0,518,939
"2081",6619173,101,1e+07,6.7,"Drama",63,7747,2,25000,7000
"2082",6842058,82,1e+07,6.1,"Action",87,3818,0,14000,1000
"2083",6491350,74,1e+07,5.8,"Adventure",0,5139,0,49,886
"2084",6044618,96,1e+07,5.6,"Crime",9,26961,1,398,12000
"2085",7764027,89,1e+07,6.7,"Drama",0,2061,0,0,628
"2086",21569041,121,9e+06,6.6,"Comedy",57,3745,2,0,1000
"2087",4356743,85,1.6e+07,4.1,"Romance",49,2446,2,0,719
"2088",5484375,120,1e+07,7.3,"Drama",0,24270,0,0,23000
"2089",5348317,106,1e+07,7.1,"Drama",102,18712,0,0,14000
"2090",4244155,83,1e+07,6.5,"Drama",157,3374,5,0,2000
"2091",5004648,120,1e+07,7,"Comedy",64,474,1,0,144
"2092",3333823,111,1e+07,5.5,"Mystery",60,5262,0,0,823
"2093",54557348,115,6500000,7.9,"Crime",549,5732,0,18000,3000
"2094",3041803,135,1e+07,7.1,"Drama",25,2735,0,345,902
"2095",1055654,120,1e+07,7.3,"Sport",108,2673,1,0,634
"2096",2331318,97,1e+07,3.3,"Comedy",105,2603,1,0,982
"2097",2185266,135,1e+07,6.5,"Music",0,4266,0,1000,1000
"2098",26583369,93,1e+07,4.8,"Horror",4,578,1,10000,533
"2099",7574066,97,1e+07,6.3,"Drama",387,6322,2,0,6000
"2100",1754319,98,1e+07,7.2,"Romance",129,2214,0,0,749
"2101",1641788,98,8e+06,6.8,"Thriller",0,1381,0,0,530
"2102",1631839,101,1e+07,5.7,"Comedy",3,17665,0,242,14000
"2103",1309849,132,1e+07,7.2,"Drama",41,29177,1,0,16000
"2104",1939441,106,1e+07,6.9,"Drama",34,23187,1,20000,11000
"2105",1276984,87,1e+07,6.2,"Thriller",0,3059,2,795,975
"2106",1987762,98,1.1e+07,6.7,"Drama",607,11853,0,12000,11000
"2107",1474508,96,5e+06,6.5,"Drama",17,4607,4,0,2000
"2108",1011054,104,1e+07,7.2,"Crime",23,23513,1,0,22000
"2109",900926,93,1e+07,5.3,"Comedy",0,3307,2,319,966
"2110",866778,95,1e+07,6.7,"Drama",0,20364,3,0,20000
"2111",598645,89,1e+07,3.6,"Romance",0,2006,0,725,990
"2112",578527,107,1e+07,5.7,"Comedy",0,988,3,883,603
"2113",488872,85,1e+07,7.3,"Sport",0,700,2,0,478
"2114",365734,93,1e+07,5,"Drama",787,883,0,952,787
"2115",3093491,103,5e+06,6.6,"Drama",593,1283,0,5000,374
"2116",228524,111,4e+06,7.3,"Drama",24,768,2,345,374
"2117",226792,86,1e+07,6.2,"Drama",302,3049,2,117,893
"2118",136432,90,5e+06,6.6,"Thriller",76,2217,0,0,798
"2119",131617,82,1e+07,6.3,"Thriller",216,5761,1,661,1000
"2120",169379,125,1e+07,6.2,"Musical",21,221,1,874,78
"2121",19348,91,1e+07,5.5,"Drama",7,16118,2,370,12000
"2122",100503,90,8e+06,5.9,"Comedy",0,3124,2,1000,806
"2123",92900,90,5e+06,4.7,"Drama",8,3146,1,546,1000
"2124",5561,93,1e+07,3.9,"Romance",7,4725,1,160,906
"2125",3607,104,1e+07,6.1,"Thriller",275,940,4,0,439
"2126",70527,85,6500000,6.7,"Drama",0,14656,6,376,11000
"2127",11835,81,1e+07,6.9,"Comedy",4,81,0,1000,63
"2128",128486,135,1e+07,7.3,"Western",419,569,0,0,398
"2129",2483955,144,9600000,6.7,"Drama",0,1674,0,957,786
"2130",57176582,98,9500000,6.1,"Comedy",41,3939,1,0,723
"2131",225377,127,8900000,7.9,"Romance",0,1557,1,33000,678
"2132",1602466,90,6e+08,6,"Thriller",116,1836,0,0,594
"2133",3029870,130,7400000,7.1,"Sci-Fi",3000,15835,1,50000,10000
"2134",3047539,176,7217600,6.9,"Drama",147,13762,4,12000,8000
"2135",3571735,106,1e+07,6.6,"Drama",50,21711,2,0,17000
"2136",24530513,123,9e+06,8,"Drama",909,1633,1,0,909
"2137",71519230,103,9e+06,6.5,"Horror",65,6807,0,15000,2000
"2138",20035310,91,9e+06,4.9,"Drama",0,4409,1,580,3000
"2139",18225165,88,9e+06,7.1,"Comedy",8,3114,2,0,982
"2140",17804273,126,2e+07,7,"Action",37,25660,0,1000,12000
"2141",16938179,120,8e+06,7,"Thriller",46,17336,3,0,14000
"2142",16235293,94,9e+06,4.5,"Horror",17,1611,0,0,607
"2143",6047856,119,8500000,6.7,"Crime",188,358,4,1000,187
"2144",4681503,99,9e+06,7,"Drama",23,2478,1,838,1000
"2145",2955039,95,9e+06,6.2,"Biography",49,2007,1,313,702
"2146",1530535,103,9e+06,5.7,"Comedy",38,1721,3,215,745
"2147",4881867,92,9e+06,6.4,"Comedy",26,3767,1,1000,1000
"2148",11860839,84,9e+06,5.4,"Documentary",64,4617,0,0,2000
"2149",454255,300,4e+08,6.6,"War",6,32,3,124,7
"2150",112935,121,9e+06,7.6,"Drama",608,251,0,484,149
"2151",883887,97,9e+06,6.2,"Drama",3,1426,3,0,679
"2152",13751,86,11400000,6.6,"Family",11,299,0,135,185
"2153",145109,45,4.5e+07,7.3,"Thriller",28,1098,1,0,573
"2154",1046166,97,9e+06,4.2,"Drama",0,1835,4,128,922
"2155",14373825,84,8600000,6.5,"Crime",8,6954,0,0,4000
"2156",162,96,9e+06,5.7,"Thriller",3,2802,5,0,2000
"2157",39462438,112,7e+06,7.3,"Romance",108,13172,0,0,12000
"2158",21564616,96,8500000,5,"Crime",68,8097,9,0,3000
"2159",34017854,101,8500000,6.5,"Mystery",17,36892,4,8000,35000
"2160",4273372,104,2.2e+07,2.1,"Drama",170,1854,1,0,736
"2161",4440055,119,8500000,7,"Biography",319,3279,0,0,2000
"2162",4018695,128,1.2e+07,8,"Drama",160,8532,2,27000,8000
"2163",6262942,106,9e+06,6.9,"Action",78,0,0,18000,0
"2164",140244,150,8500000,6.7,"Music",163,4168,1,8000,2000
"2165",32279955,117,8500000,7.9,"Crime",66,15554,1,65000,15000
"2166",4992159,119,8550000,5.6,"Drama",422,3306,2,713,861
"2167",59889948,101,8e+06,7.9,"Drama",36,7227,1,15000,7000
"2168",45063889,113,8e+06,7.6,"Drama",0,241,0,11000,133
"2169",40066497,95,8e+06,3.5,"Drama",548,1792,0,0,389
"2170",27362712,109,8e+06,6.5,"Romance",44,3199,1,0,1000
"2171",34963967,100,8e+06,7.7,"Romance",129,39807,2,40000,23000
"2172",25926543,90,8e+06,5.2,"Mystery",5,1534,1,0,449
"2173",26049082,94,8e+06,6.1,"Thriller",19,1024,3,0,363
"2174",16699684,97,8e+06,5.6,"Romance",3,25792,1,0,24000
"2175",15047419,102,7e+06,7.6,"Drama",126,25462,1,18000,23000
"2176",14015786,93,5e+06,6.5,"Drama",44,27646,3,938,15000
"2177",10269307,138,8e+06,6.3,"Crime",78,17524,0,0,12000
"2178",17536788,93,8e+06,7.1,"Drama",132,1183,2,12000,434
"2179",58401464,92,8e+06,7.1,"Drama",87,16982,1,19000,15000
"2180",8279017,92,8e+06,6.9,"Drama",54,1761,1,0,776
"2181",10106233,104,8e+06,5.4,"Comedy",18,5190,0,0,1000
"2182",5018450,92,8e+06,5.3,"Romance",26,2687,0,859,1000
"2183",3442820,90,8e+06,7.3,"Drama",26,1442,0,0,1000
"2184",3205244,129,1e+07,7.3,"Drama",608,2265,0,0,1000
"2185",3076425,111,8e+06,7.1,"Crime",341,3543,1,0,963
"2186",6350058,101,8e+06,7.2,"Comedy",16,2786,3,20000,943
"2187",1094798,113,7200000,7.2,"Comedy",13,7692,6,0,5000
"2188",1071240,92,8e+06,6.9,"Biography",14,15848,2,429,14000
"2189",686383,75,6500000,7.7,"Adventure",45,75,0,11000,61
"2190",16168741,104,8e+06,7.4,"Comedy",109,517,1,43000,480
"2191",568695,108,8e+06,6.5,"Thriller",12,3921,2,412,2000
"2192",398420,99,8e+06,6.4,"Thriller",30,1234,3,226,480
"2193",336456,109,8e+06,5.6,"Comedy",200,41645,2,494,21000
"2194",298110,93,8e+06,6.8,"Drama",8,786,1,0,553
"2195",127144,99,8e+06,5.5,"Comedy",387,9608,4,143,8000
"2196",117190,98,8e+06,6.9,"Comedy",36,11770,4,0,10000
"2197",108662,95,8e+06,6,"Thriller",3,3185,0,3000,905
"2198",53481,107,8e+06,6.4,"Drama",53,2512,5,294,954
"2199",23106,102,5e+07,6.6,"Comedy",346,2572,0,532,947
"2200",52961,97,8e+06,5.3,"Musical",43,326,1,675,144
"2201",671240,90,7900000,6.9,"Comedy",21,619,0,0,186
"2202",24792061,92,6500000,7.6,"Comedy",655,25092,0,0,24000
"2203",17544812,94,1e+07,5.4,"Horror",0,4707,0,0,1000
"2204",12574715,100,4500000,7.3,"Comedy",92,4198,0,12000,3000
"2205",10460089,105,7500000,7.2,"Thriller",248,1442,1,1000,673
"2206",4239767,102,7500000,6,"Comedy",329,1834,3,0,611
"2207",4131640,97,7500000,3.1,"Comedy",18,4091,2,140,834
"2208",3347439,118,7500000,6.9,"Drama",0,1233,1,31,373
"2209",10814185,92,8e+06,6.2,"Crime",406,41867,6,0,24000
"2210",206400,103,5e+07,6.9,"Romance",27,262,0,26,71
"2211",197148,93,7500000,6.3,"Drama",187,1176,0,0,631
"2212",3014541,113,8e+06,6.7,"Drama",127,4370,3,0,3000
"2213",872643,153,6e+06,5.4,"Romance",5,902,3,108,532
"2214",4443403,89,7300000,8,"Biography",10,1754,0,14000,963
"2215",1330827,118,7e+06,7,"Horror",0,19879,2,0,18000
"2216",1818681,97,7300000,7.2,"Crime",12,2486,1,0,788
"2217",143492840,96,7500000,7.5,"Family",655,28817,0,10000,24000
"2218",32391374,95,7500000,7.7,"Drama",464,54075,43,40000,23000
"2219",113709992,110,7e+06,6.1,"Comedy",0,46646,1,54000,17000
"2220",32131483,96,1.1e+07,4.9,"Thriller",474,2212,0,2000,1000
"2221",34099640,95,5e+06,7,"Drama",13,2515,0,0,1000
"2222",37295394,112,6600000,5.7,"Comedy",70,5959,8,0,1000
"2223",31501218,93,7500000,7.5,"Htory",0,22745,0,0,21000
"2224",28747570,110,7e+06,7.4,"Biography",152,22140,1,0,22000
"2225",26005908,100,3500000,7.2,"Horror",197,1379,0,10000,513
"2226",15818967,89,7e+06,4,"Mystery",14,2517,0,0,971
"2227",16901126,109,7e+06,6.9,"Horror",0,3544,0,0,1000
"2228",17474107,103,7e+06,7.3,"Comedy",44,1342,3,23000,637
"2229",12583510,105,7e+06,6,"Horror",0,2444,0,0,1000
"2230",9190525,106,7e+06,7,"Comedy",1000,1120,1,10000,816
"2231",9176553,100,7500000,7.1,"Mystery",11,19330,1,0,13000
"2232",14612840,116,7e+06,6.9,"Drama",107,3110,1,0,893
"2233",9166863,99,7e+06,7.6,"Drama",192,14816,2,16000,14000
"2234",6601079,122,7e+06,6.2,"Drama",98,2321,1,0,729
"2235",6165429,94,6e+06,7.5,"Htory",176,312,1,0,116
"2236",5694308,93,7e+06,2,"Sport",70,3128,0,446,692
"2237",4720371,113,7e+06,6.5,"Biography",7,11116,2,650,11000
"2238",2921738,192,7e+06,7.9,"Musical",147,9984,0,2000,8000
"2239",2344847,99,7e+06,6.8,"Drama",342,2158,0,0,1000
"2240",7455447,91,7e+06,6.3,"Comedy",157,1136,2,0,490
"2241",2062066,105,7e+06,6.6,"Biography",261,2684,3,357,783
"2242",1654367,99,7e+06,6.4,"Biography",60,6526,0,3000,4000
"2243",1738692,112,7e+06,7.5,"Drama",159,3547,0,38000,3000
"2244",1889522,99,7e+06,6.5,"Drama",2,2589,2,797,1000
"2245",1110286,125,4825000,7.2,"Drama",127,8876,6,0,6000
"2246",1768416,97,7e+06,6.3,"Drama",0,684,0,0,227
"2247",382946,106,7e+06,7.1,"Romance",58,44969,0,19000,23000
"2248",236266,103,3500000,6.2,"Drama",835,13000,0,0,13000
"2249",196067,96,7e+06,6.7,"Romance",5,1251,3,97,766
"2250",532988,103,7e+06,6.5,"Biography",6,9660,0,0,7000
"2251",453079,108,7e+06,5.9,"Comedy",30,2029,4,916,474
"2252",46451,118,7e+06,6,"Thriller",0,27756,2,694,26000
"2253",233103,97,7e+06,6.9,"Drama",554,2544,3,311,876
"2254",49526,108,6800000,7,"Comedy",3,2119,1,1000,710
"2255",10696,101,6800000,6.4,"Crime",0,490,8,413,240
"2256",31607598,101,6900000,5.6,"Sci-Fi",13,35717,1,10000,34000
"2257",6857096,139,6800000,8.2,"Mystery",777,343,0,37000,131
